ssn,cc_num,first,last,gender,street,city,state,zip,latitude,longitude,city_pop,job,dob,acct_num,profile,age,setting,age_group
863-79-1619,346947602553302,Monique,Brooks,F,3852 Keith Parkway,Pasadena,CA,91104,34.1678,-118.1261,153114,Risk manager,1991-05-09,871205093518,adults_2550_female_urban.json,31,urban,26-35
329-66-2902,4630153747519046,Erin,Perez,F,1393 Emily Spurs,Havana,FL,32333,30.6092,-84.4143,11330,Bonds trader,1973-02-18,928968482350,adults_2550_female_urban.json,49,urban,46-55
674-42-1000,4752652221872,Sally,Todd,F,70342 Thomas Trail Suite 701,Rocky Mount,NC,27804,35.9904,-77.8468,72025,"Engineer, drilling",1988-07-26,656534595766,adults_2550_female_urban.json,34,urban,26-35
409-52-7301,38395452805922,Monica,Wright,F,9731 Candace Crescent,Columbia,MO,65202,38.995,-92.3112,139474,"Nurse, children's",1985-07-11,638294422879,adults_2550_female_urban.json,37,urban,36-45
594-48-3773,2546333607199389,Thomas,Fuentes,M,079 Shelton Parkways Suite 568,Murphysboro,IL,62966,37.7655,-89.3317,15607,"Teacher, primary school",1970-02-08,511699259119,adults_50up_male_urban.json,52,urban,46-55
441-85-7223,180018605682826,Christopher,Snyder,M,662 Jonathan Lake,Angleton,TX,77515,29.181,-95.4467,30309,Advertising art director,1956-07-30,780562551482,adults_50up_male_urban.json,66,urban,Over 55
234-47-5104,4771941835164637,Tiffany,Atkinson,F,49930 Randolph Harbor,Greenville,SC,29615,34.8661,-82.3198,201862,Energy engineer,1973-04-23,259037399780,adults_2550_female_urban.json,49,urban,46-55
363-23-4978,36770502785724,Robin,Goodman,F,20708 Vanessa Tunnel Suite 408,Piedmont,SC,29673,34.7244,-82.4702,25348,Telecommunications researcher,1935-02-06,784573579632,adults_50up_female_urban.json,87,urban,Over 55
314-62-6746,2248980022861521,Hannah,Green,F,36861 Wilson Manor Suite 475,Elk Grove,CA,95624,38.4232,-121.3599,162646,Museum education officer,1951-07-23,210570357079,adults_50up_female_urban.json,71,urban,Over 55
204-59-4139,4980445034440688,Richard,Reyes,M,7342 Anderson Crest Apt. 697,Naperville,IL,60565,41.7328,-88.1282,160668,Financial adviser,2000-08-17,81924113349,young_adults_male_urban.json,22,urban,Under 25
538-09-9994,4352657254499059,Christopher,Martinez,M,31694 Gabrielle Viaduct Suite 964,San Antonio,TX,78228,29.4589,-98.5699,1595797,Contractor,1929-02-05,554236980071,adults_50up_male_urban.json,93,urban,Over 55
056-48-1843,4045166311978,Tammy,Torres,F,30339 Reynolds Shores,Gallant,AL,35972,33.9976,-86.2346,1139,Environmental education officer,1934-02-03,989821433151,adults_50up_female_rural.json,88,rural,Over 55
349-74-0114,4172451204712423784,Donald,Kelly,M,60734 King Hollow,Miami,FL,33126,25.7763,-80.2919,1737737,Research scientist (physical sciences),1991-01-12,168388697568,adults_2550_male_urban.json,31,urban,26-35
262-51-1182,213130450280431,Catherine,Barrera,F,745 Moran Springs,Reynoldsburg,OH,43068,39.9551,-82.8035,51836,Magazine features editor,1976-09-27,874729336040,adults_2550_female_urban.json,46,urban,46-55
541-42-7773,575153971388,Cameron,Smith,M,81773 Michael Crescent,Concordia,KS,66901,39.5516,-97.6568,6605,Amenity horticulturist,1990-05-08,17416047851,adults_2550_male_urban.json,32,urban,26-35
543-53-5957,6566428609464009,Kelly,Wilson,F,21490 Kyle Course Suite 734,Dry Ridge,KY,41035,38.7049,-84.6237,10785,Health and safety inspector,1967-07-06,27167369159,adults_50up_female_urban.json,55,urban,46-55
796-92-3282,6578966104141040,Danielle,Bradshaw,F,28159 Oconnor Crossing Suite 292,Los Angeles,CA,90024,34.0637,-118.4408,2383912,Ecologist,1957-04-27,906435527702,adults_50up_female_urban.json,65,urban,Over 55
532-88-6799,4202813062946590929,Jesse,Hernandez,M,126 Joshua Neck Suite 121,Bradenton,FL,34205,27.4841,-82.5834,216518,Chartered accountant,1996-09-13,832647838987,adults_2550_male_urban.json,26,urban,26-35
345-47-8542,4825016397738346,Linda,Navarro,F,225 Danielle Locks Apt. 460,Dallas,TX,75287,33.0005,-96.8314,1263321,Building control surveyor,1945-04-20,156563559074,adults_50up_female_urban.json,77,urban,Over 55
597-57-6165,6540916939700333,Sarah,Martinez,F,386 Rose Mills,Haines City,FL,33844,28.0758,-81.5929,33804,Architect,1963-03-09,379592492545,adults_50up_female_urban.json,59,urban,Over 55
150-71-5208,2255948139400079,Patricia,Salinas,F,8494 Hancock Haven Apt. 386,Colorado Springs,CO,80917,38.886,-104.7399,525713,Orthoptist,1970-06-21,134375667398,adults_50up_female_urban.json,52,urban,46-55
158-87-4866,4012509152907662924,Marcus,Lara,M,4509 Johnson Ridges,Cypress,TX,77433,29.8836,-95.7025,122803,Company secretary,1976-02-13,767457825170,adults_2550_male_urban.json,46,urban,46-55
105-37-2250,581016980129,Christopher,Johnson,M,697 Conway Stravenue Apt. 144,Walterboro,SC,29488,32.9252,-80.7032,22220,Ambulance person,1970-04-07,337305191832,adults_50up_male_urban.json,52,urban,46-55
613-55-3341,4910303616402061413,Eric,Snyder,M,40951 Kenneth Roads,Antioch,CA,94531,37.9658,-121.7758,102729,Clinical molecular geneticist,1991-10-15,398977555643,adults_2550_male_urban.json,31,urban,26-35
826-23-6557,3533176335030613,Daniel,Boyd,M,3650 Christine Neck,Martin,TN,38237,36.3425,-88.8554,16627,"Accountant, chartered certified",1973-07-29,153542116200,adults_2550_male_urban.json,49,urban,46-55
491-48-6610,3529238468985801,Paul,Wright,M,8800 Erica Drives,Gulf Breeze,FL,32563,30.3962,-87.0274,30305,Occupational therapist,1958-09-24,793169584572,adults_50up_male_urban.json,64,urban,Over 55
360-69-8263,38372157995605,Jerry,Galvan,M,84616 Hahn Coves,Portland,OR,97232,45.5287,-122.6363,841711,Contractor,1959-02-26,667057209329,adults_50up_male_urban.json,63,urban,Over 55
737-17-5099,378040294011671,Antonio,Horton,M,2857 Hall Forges,Midland City,AL,36350,31.3672,-85.513,6540,Archivist,1994-10-31,406311908448,adults_2550_male_urban.json,28,urban,26-35
103-91-7690,3595884239752779,Joseph,Webster,M,2396 Hernandez Hill Suite 192,Chester,NJ,7930,40.7892,-74.6776,8559,Media planner,1976-12-05,922901898113,adults_2550_male_urban.json,45,urban,36-45
740-74-9720,3502014027453875,Paul,Eaton,M,489 Long Harbors Suite 381,Toledo,IA,52342,42.0077,-92.5662,3274,"Lecturer, higher education",1953-08-28,343415258553,adults_50up_male_urban.json,69,urban,Over 55
597-33-1633,3570339148984061,Douglas,Meadows,M,39214 Monique Street Apt. 799,Pinckneyville,IL,62274,38.0903,-89.3858,8410,"Civil engineer, contracting",1932-10-31,331732176709,adults_50up_male_urban.json,90,urban,Over 55
200-98-5622,3582216983602352,Rebecca,Chapman,F,1615 Christopher Creek Apt. 810,Kent,OH,44240,41.1449,-81.3498,43585,Air broker,1932-09-04,494293587257,adults_50up_female_urban.json,90,urban,Over 55
720-30-0333,4951716844655730758,Ryan,Mitchell,M,64225 Patricia Forest,Nichols,NY,13812,42.0301,-76.354,2348,Television floor manager,1976-05-26,161418141687,adults_2550_male_rural.json,46,rural,46-55
569-14-7204,4238982657843083206,Shannon,Carter,F,97258 Phillips Motorway,Los Angeles,CA,90032,34.0818,-118.1753,2383912,Health visitor,2001-08-04,40865461082,young_adults_female_urban.json,21,urban,Under 25
414-97-7194,3518313939286304,Megan,Mills,F,84053 Jodi Lights Apt. 444,Naperville,IL,60565,41.7328,-88.1282,160668,"Geologist, wellsite",1963-05-22,383913204390,adults_50up_female_urban.json,59,urban,Over 55
055-21-6050,589713986372,Amber,Curtis,F,4588 Kristin Landing Suite 835,Woodland,CA,95695,38.6816,-121.8052,59848,Barrister,1977-11-19,181324110119,adults_2550_female_urban.json,45,urban,36-45
247-36-1270,4349482205702,Luis,Campbell,M,03894 Wesley Radial,Washington,DC,20002,38.9024,-76.9901,601723,Systems analyst,1968-03-04,260670782510,adults_50up_male_urban.json,54,urban,46-55
351-57-7296,38153032890967,Melissa,Kemp,F,4211 Matthew Stravenue,Florence,AL,35630,34.8305,-87.656,63217,Materials engineer,1988-12-26,574546846690,adults_2550_female_urban.json,33,urban,26-35
107-55-0859,180050825033241,Kari,Espinoza,F,257 James Ferry Suite 627,Freedom,IN,47431,39.2151,-86.85,1366,"Pharmacist, community",1988-08-24,82381572866,adults_2550_female_rural.json,34,rural,26-35
109-25-4735,4991075345942579140,Joseph,Ramos,M,5534 Erica Skyway,Weaverville,NC,28787,35.7126,-82.5491,19718,Chemical engineer,1952-04-10,547116180200,adults_50up_male_urban.json,70,urban,Over 55
518-58-9044,346939267621268,Melissa,Thomas,F,92643 Benson Crossroad,Paramus,NJ,7652,40.9477,-74.0672,26342,Insurance risk surveyor,1950-01-12,528750807964,adults_50up_female_urban.json,72,urban,Over 55
434-77-5044,6011934897065383,Lori,Mitchell,F,375 Paul Wells,Aurora,CO,80015,39.6255,-104.7874,389246,Industrial/product designer,1958-12-16,725438078125,adults_50up_female_urban.json,63,urban,Over 55
213-77-2399,6011860218667724,Erin,Jones,F,58599 Shannon Prairie,Forestdale,MA,2644,41.6827,-70.5143,3955,Chief Executive Officer,1966-06-05,341563028082,adults_50up_female_urban.json,56,urban,Over 55
209-63-5475,4109654675698,Claire,Bass,F,848 Natasha Ridge,Mundelein,IL,60060,42.2636,-88.0048,37189,Magazine journalist,1983-04-30,760304078810,adults_2550_female_urban.json,39,urban,36-45
406-51-7472,180058517823621,Denise,Smith,F,5088 Joe Landing Suite 510,Los Angeles,CA,90044,33.9551,-118.2901,2383912,"Scientist, clinical (histocompatibility and immunogenetics)",1968-08-15,93546518061,adults_50up_female_urban.json,54,urban,46-55
745-79-8336,6011393693061874,Catherine,Mcdonald,F,2601 Billy Lodge Suite 994,Saint Louis,MO,63126,38.5495,-90.3811,927396,Magazine features editor,1996-07-24,530317425779,adults_2550_female_urban.json,26,urban,26-35
069-18-0823,639068339535,Olivia,Hensley,F,020 Clayton Islands Suite 372,Phoenix,AZ,85041,33.3889,-112.0954,1312922,Private music teacher,1958-08-25,236579892285,adults_50up_female_urban.json,64,urban,Over 55
688-91-1340,3532833477073501,Jasmine,Chandler,F,80115 Michelle Crescent,Washington,DC,20011,38.9518,-77.0203,601723,"Surveyor, building",1963-01-31,799177683111,adults_50up_female_urban.json,59,urban,Over 55
483-90-0967,345484505005926,Justin,Thompson,M,70346 Davis Row,Staten Island,NY,10312,40.5457,-74.1792,468730,Media buyer,1994-10-02,512334314769,adults_2550_male_urban.json,28,urban,26-35
755-11-3331,375515131044954,Dennis,Williams,M,7784 Stewart Track Apt. 518,Pittsboro,NC,27312,35.7694,-79.1755,18306,"Chemist, analytical",1980-02-06,997097138913,adults_2550_male_urban.json,42,urban,36-45
224-38-6902,3594469181403117,Peter,Stevens,M,479 Melinda Brooks,Monterey,CA,93940,36.5802,-121.8443,31621,Radiation protection practitioner,1998-08-09,681825344565,young_adults_male_urban.json,24,urban,Under 25
718-59-7288,4511384415461,Eric,Johnson,M,25446 Sanchez Circle,Bradenton,FL,34203,27.4547,-82.5359,216518,Hydrographic surveyor,1974-04-12,41189952769,adults_2550_male_urban.json,48,urban,46-55
371-71-3156,2283076720041627,Maureen,Lewis,F,317 Oliver Alley,Kaysville,UT,84037,41.0375,-111.9326,33369,"Development worker, community",1986-02-11,198362228453,adults_2550_female_urban.json,36,urban,36-45
451-46-7588,4200374942330159,Julia,Clark,F,709 Huerta Mills,Rustburg,VA,24588,37.2545,-79.1215,9647,Investment analyst,1943-11-05,301804001441,adults_50up_female_urban.json,79,urban,Over 55
422-99-4657,4775140155204,Scott,Powell,M,1437 Nicholas Plains,El Paso,TX,79902,31.7763,-106.4932,749635,"Designer, industrial/product",1992-10-24,605686448485,adults_2550_male_urban.json,30,urban,26-35
493-93-7470,4746824817687233,Caitlin,Lopez,F,249 Larson View,Oxnard,CA,93036,34.2351,-119.182,211523,Site engineer,1995-01-01,565444537139,adults_2550_female_urban.json,27,urban,26-35
473-92-7227,4226477697855,Lindsey,Ruiz,F,73834 Brittany Mount,Baytown,TX,77521,29.7705,-94.9695,103027,Advertising art director,2002-04-06,98277443043,young_adults_female_urban.json,20,urban,Under 25
832-49-1965,4836379429674195,Charles,Valencia,M,76617 Tracy Estates,Riverside,CA,92503,33.9208,-117.4589,419138,"Engineer, site",1953-10-27,501728048113,adults_50up_male_urban.json,69,urban,Over 55
577-39-4776,4362977194606649,Breanna,Nguyen,F,268 Ramirez Mission Apt. 802,Palm Bay,FL,32909,27.9694,-80.6473,104966,Games developer,1965-05-03,135687391382,adults_50up_female_urban.json,57,urban,Over 55
263-60-2571,676293293574,David,Floyd,M,22459 William Stream Apt. 264,Los Angeles,CA,90001,33.9731,-118.2479,2383912,Radiation protection practitioner,1972-03-16,931478057946,adults_50up_male_urban.json,50,urban,46-55
461-87-1413,501875419589,Jennifer,Davis,F,294 William Estates,Tucson,AZ,85706,32.1392,-110.9451,865276,Contractor,1966-09-28,452855823215,adults_50up_female_urban.json,56,urban,Over 55
008-48-7069,4555867873914850,Samantha,Hutchinson,F,98016 Pope Light Suite 032,Fowlerville,MI,48836,42.6614,-84.0721,13510,Prison officer,1959-05-02,936612859443,adults_50up_female_urban.json,63,urban,Over 55
118-97-0321,3562222244149856,Summer,Myers,F,42606 Parker View Suite 219,Flint,MI,48506,43.0653,-83.631,162969,Energy manager,1974-06-03,493987011740,adults_2550_female_urban.json,48,urban,46-55
389-29-3530,180085063524915,Michael,Smith,M,335 Brown Roads,Bristow,VA,20136,38.7343,-77.5474,28498,"Psychologist, sport and exercise",1997-03-24,120613757560,adults_2550_male_urban.json,25,urban,Under 25
305-09-8205,6596640720919265,Shawn,Reynolds,M,057 Mccarthy Manor,Amite,LA,70422,30.7182,-90.5705,13797,Forensic psychologist,1989-09-22,96138136409,adults_2550_male_urban.json,33,urban,26-35
554-44-4000,4876704713362218,Johnny,Gentry,M,01295 Cody Point,Ladys Island,SC,29907,32.4541,-80.6003,12570,Arts development officer,1971-07-15,446871906818,adults_50up_male_urban.json,51,urban,46-55
657-30-8634,4076144136585921,Jean,Reed,F,4647 Rebecca Unions Suite 023,Higden,AR,72067,35.5685,-92.1341,2726,Forest/woodland manager,1928-03-26,287789040676,adults_50up_female_urban.json,94,urban,Over 55
008-38-3625,2315928308867462,Melanie,Hill,F,50420 Cruz Springs Suite 407,Knoxville,TN,37932,35.9335,-84.1481,391389,"Surveyor, commercial/residential",1981-06-21,143718782716,adults_2550_female_urban.json,41,urban,36-45
836-96-3458,4629074004305445,Ryan,Gray,M,7907 Cruz Ferry,Allen,KY,41601,37.6074,-82.7225,755,Video editor,1981-07-05,236576374333,adults_2550_male_rural.json,41,rural,36-45
788-83-5650,3547579841718171,John,Booth,M,44456 Gillespie Extension,New York City,NY,10002,40.7152,-73.9877,1577385,Sales executive,2003-06-10,661236078948,young_adults_male_urban.json,19,urban,Under 25
184-20-7963,4016404775665543352,Evelyn,Galloway,F,855 Abigail Valley,Bowie,MD,20716,38.9263,-76.7098,95216,Film/video editor,1977-04-01,338616262129,adults_2550_female_urban.json,45,urban,36-45
193-50-7911,3541955799552026,George,Chavez,M,5212 Brenda Shoals Apt. 705,Chuckey,TN,37641,36.2569,-82.6905,8567,"Production assistant, television",2002-01-07,185974311090,young_adults_male_urban.json,20,urban,Under 25
896-21-1419,3541747570748216,Lance,Harper,M,6799 Christine Forges Suite 859,Chicago,IL,60638,41.7814,-87.7705,2680484,"Biochemist, clinical",1985-08-18,141182893420,adults_2550_male_urban.json,37,urban,36-45
530-04-5914,4682469661240683031,Ashley,Larsen,F,2842 Andrew Pines,Birmingham,AL,35214,33.5554,-86.887,493806,Network engineer,1997-12-27,674439141706,young_adults_female_urban.json,24,urban,Under 25
217-23-3690,343542794209251,Cindy,Bell,F,330 Mark Summit,Dassel,MN,55325,45.1032,-94.3305,4610,Health service manager,1982-04-09,477012212497,adults_2550_female_urban.json,40,urban,36-45
271-48-6709,3557203755818276,Laura,Hill,F,53531 Craig Villages,Pekin,IL,61554,40.5674,-89.6243,43810,Chief Operating Officer,1963-07-10,763735532250,adults_50up_female_urban.json,59,urban,Over 55
259-82-3005,4194147058981082,Jessica,Baker,F,266 Taylor Forks,Chicago,IL,60608,41.8515,-87.6694,2680484,Toxicologist,1978-05-15,86843946647,adults_2550_female_urban.json,44,urban,36-45
744-12-3595,2254615782872323,Sean,Lopez,M,4038 Rachel Prairie,Columbus,OH,43211,40.0118,-82.9732,783285,Intelligence analyst,1958-03-08,688342538967,adults_50up_male_urban.json,64,urban,Over 55
031-72-6735,4578998529591769,John,Gordon,M,99459 Jamie Extensions,Davidson,NC,28036,35.4858,-80.794,14654,Ecologist,1950-09-24,507885201617,adults_50up_male_urban.json,72,urban,Over 55
745-72-6763,4155122489565729346,Veronica,Sanford,F,4479 Thomas Throughway Suite 771,Colorado Springs,CO,80905,38.8377,-104.837,525713,"Teacher, music",1956-09-30,139246071059,adults_50up_female_urban.json,66,urban,Over 55
025-08-2794,30534911970863,Krystal,Mendez,F,49108 Austin Street,Medford,OR,97501,42.2818,-122.9054,86561,Camera operator,1990-12-03,276257295021,adults_2550_female_urban.json,31,urban,26-35
276-98-1744,3575150519400677,Robert,Jennings,M,09197 Horne Flat Suite 065,Knoxville,TN,37923,35.9331,-84.0761,391389,Newspaper journalist,2003-09-23,463502050547,young_adults_male_urban.json,19,urban,Under 25
317-34-7269,30415885107700,Cynthia,Ferguson,F,685 Randall Locks Suite 937,Burnsville,MN,55337,44.7609,-93.2753,60291,Tourism officer,1992-02-23,879812594974,adults_2550_female_urban.json,30,urban,26-35
603-55-0620,36834830652061,Rebekah,White,F,6157 Smith Cove Apt. 081,Madison,FL,32340,30.4802,-83.4067,11808,Microbiologist,2000-09-19,51724145396,young_adults_female_urban.json,22,urban,Under 25
625-91-9308,2638866505362426,Kathy,Gomez,F,20466 Walker Camp,Glendale,AZ,85301,33.5311,-112.1767,280389,Senior tax professional/tax inspector,1932-10-30,750160338697,adults_50up_female_urban.json,90,urban,Over 55
084-32-5786,180054777642942,Christopher,Turner,M,763 Noah Burgs,Vallejo,CA,94590,38.1053,-122.2474,119080,Psychiatrist,1944-01-23,928190442109,adults_50up_male_urban.json,78,urban,Over 55
775-25-5567,4956050881951774562,Bruce,Allen,M,868 Daniel Gardens,Budd Lake,NJ,7828,40.8731,-74.7426,14150,Passenger transport manager,1969-09-05,272028433902,adults_50up_male_urban.json,53,urban,46-55
678-52-2883,213112601402700,Amanda,Ortiz,F,64628 Jordan Ramp,Albany,NY,12205,42.7198,-73.8207,151022,Animator,1978-04-18,480355158010,adults_2550_female_urban.json,44,urban,36-45
141-30-4299,4712289516330735,Sharon,Evans,F,366 Robert Extension,Brackettville,TX,78832,29.3096,-100.4155,3598,Tax adviser,1971-01-16,876119352212,adults_50up_female_urban.json,51,urban,46-55
371-49-8241,180000926156623,Ian,Knight,M,29670 Alan Forges Suite 114,Park Forest,IL,60466,41.479,-87.6828,22115,Travel agency manager,1994-01-30,388815483337,adults_2550_male_urban.json,28,urban,26-35
126-08-4394,30262758044721,David,Sanders,M,269 Jason Fall Suite 891,Staten Island,NY,10305,40.5973,-74.0768,468730,Tour manager,1965-03-31,114922834801,adults_50up_male_urban.json,57,urban,Over 55
758-45-4730,30475449906807,David,Jones,M,437 Klein Port,Cass Lake,MN,56633,47.3516,-94.6119,4541,Planning and development surveyor,1949-10-10,282287715035,adults_50up_male_urban.json,73,urban,Over 55
251-61-7122,3553307730664509,Andrea,Allen,F,021 Meyer Spurs Suite 158,El Dorado,AR,71730,33.2074,-92.6629,32213,Colour technologist,1937-11-10,203156112857,adults_50up_female_urban.json,85,urban,Over 55
020-23-8309,4319292307655765911,Joshua,Fields,M,278 Roth Common Suite 016,Hyattsville,MD,20785,38.9223,-76.8755,150988,Event organiser,1954-08-02,432644795996,adults_50up_male_urban.json,68,urban,Over 55
753-18-2338,4309111510572238,Catherine,Lawrence,F,29523 Gonzalez Grove,Watervliet,MI,49098,42.1938,-86.2604,5966,"Sales professional, IT",1954-07-27,841957131324,adults_50up_female_urban.json,68,urban,Over 55
706-25-7421,2243880311604522,Jason,Campbell,M,07137 Renee Mountains Apt. 785,Stamford,CT,6902,41.0602,-73.5445,122486,Multimedia programmer,1985-03-08,129110198185,adults_2550_male_urban.json,37,urban,36-45
202-08-4525,6526297720814601,Catherine,Mercer,F,621 Knight Rapid,Scottsdale,AZ,85262,33.7752,-111.7791,268597,Analytical chemist,2001-12-28,750212763440,young_adults_female_urban.json,20,urban,Under 25
247-80-6150,4268664258955386057,Rodney,Carter,M,8675 Hernandez Groves Apt. 868,North Branford,CT,6471,41.3323,-72.7809,7720,"Loss adjuster, chartered",1974-01-30,359257783391,adults_2550_male_urban.json,48,urban,46-55
078-49-4403,30286728167668,Matthew,Dillon,M,721 Susan Locks Suite 633,Goldendale,WA,98620,45.832,-120.813,7123,Forensic psychologist,1996-08-04,900822461208,adults_2550_male_urban.json,26,urban,26-35
476-15-9758,4844754903821597,Gordon,Decker,M,822 Perez Fields,Justice,IL,60458,41.7447,-87.8346,14428,"Programmer, applications",1972-09-22,417796904281,adults_50up_male_urban.json,50,urban,46-55
604-16-9770,345841891629033,Savannah,Warren,F,5095 Chase Plain Apt. 834,New Haven,CT,6511,41.3184,-72.9318,128884,Immunologist,2001-06-02,449874637753,young_adults_female_urban.json,21,urban,Under 25
828-52-8389,3543998125998727,Ronald,Mccoy,M,0423 Susan Key Suite 461,Connellys Springs,NC,28612,35.6895,-81.5387,12397,Retail banker,1976-02-03,179953090231,adults_2550_male_urban.json,46,urban,46-55
812-09-8900,30029918030332,Teresa,Dyer,F,5194 Schmidt Light Apt. 657,Windsor,CA,95492,38.5443,-122.8073,28532,Adult nurse,2002-03-14,941056835505,young_adults_female_urban.json,20,urban,Under 25
748-65-9077,349616162809324,Robin,Lucero,F,5613 Brianna Pine Apt. 635,Anderson,IN,46013,40.0619,-85.6801,79310,"Engineer, civil (consulting)",2002-09-25,562022323542,young_adults_female_urban.json,20,urban,Under 25
429-64-7855,2283508521292405,Elizabeth,Williams,F,9264 Dawn Park,Irwin,PA,15642,40.3191,-79.7205,45286,Archivist,1986-10-22,59598883603,adults_2550_female_urban.json,36,urban,36-45
603-88-2437,639015534675,Robert,Miller,M,1862 Steven Park,Jacksonville,FL,32218,30.4507,-81.6626,847415,Occupational psychologist,1990-06-12,195997640309,adults_2550_male_urban.json,32,urban,26-35
606-15-3689,4274420728352320,Darrell,Holmes,M,44298 Madison Gateway Apt. 962,Draper,UT,84020,40.5046,-111.881,39765,English as a second language teacher,1978-11-12,908317083933,adults_2550_male_urban.json,44,urban,36-45
338-39-5152,4824986393364506,Kathy,Stephens,F,42873 Deborah Lakes Suite 155,Carson,CA,90745,33.823,-118.2684,83241,Holiday representative,2000-08-10,969124079621,young_adults_female_urban.json,22,urban,Under 25
676-14-4430,4272377524757,Nicole,Thomas,F,32976 Martinez Pass,Pearl City,IL,61062,42.261,-89.8393,1983,Press photographer,1963-05-25,103709401880,adults_50up_female_rural.json,59,rural,Over 55
893-68-5766,372136059233181,William,Meyer,M,3836 Smith Divide,Hartsdale,NY,10530,41.0197,-73.8074,12604,"Psychologist, prison and probation services",1954-10-20,247366253256,adults_50up_male_urban.json,68,urban,Over 55
107-75-9619,676181739316,Brandon,West,M,7202 Ellis Falls Suite 745,Marlton,NJ,8053,39.8845,-74.9067,45538,Proofreader,1958-09-23,931738668181,adults_50up_male_urban.json,64,urban,Over 55
185-85-8179,5551053453975527,Nicholas,Ryan,M,5266 Mclaughlin Mission,Miami Beach,FL,33141,25.8486,-80.1446,95666,Homeopath,1991-01-26,988248038747,adults_2550_male_urban.json,31,urban,26-35
093-37-5358,3521751237390978,David,Lester,M,0232 Kemp Circles Apt. 778,Lancaster,PA,17602,40.0335,-76.2844,164596,Textile designer,2002-05-15,7921695018,young_adults_male_urban.json,20,urban,Under 25
838-93-2893,4732751732214629217,Alexandra,Jones,F,12959 Donald Passage,Hardinsburg,IN,47125,38.4626,-86.318,1658,Public house manager,1990-12-18,580269878756,adults_2550_female_rural.json,31,rural,26-35
881-40-5776,4369094657956298,Joel,Mueller,M,4134 Jamie Springs,Northridge,CA,91325,34.2353,-118.5188,96496,"Librarian, public",2006-04-15,17207647560,young_adults_male_urban.json,16,urban,Under 25
408-93-0649,180034375460103,Casey,Garcia,M,810 Petty Corners Suite 924,Stamps,AR,71860,33.3569,-93.5013,2633,"Radiographer, diagnostic",1951-11-02,844221473323,adults_50up_male_urban.json,71,urban,Over 55
019-98-8999,4489725834757282,James,Morton,M,6603 Donna Lock Apt. 990,Billings,MT,59102,45.7813,-108.5727,128125,Patent examiner,1927-03-28,961381526110,adults_50up_male_urban.json,95,urban,Over 55
244-88-9984,4155378815981985,Edward,Mathews,M,5743 Ray Hills,Salinas,CA,93906,36.7103,-121.6438,182180,Barista,1949-05-19,526561308404,adults_50up_male_urban.json,73,urban,Over 55
197-53-7873,180046022396886,Emily,Montgomery,F,42652 Todd Port,Los Angeles,CA,90001,33.9731,-118.2479,2383912,"Engineer, maintenance",1953-08-29,328338693682,adults_50up_female_urban.json,69,urban,Over 55
750-30-6351,4120208868789523976,Amber,Kemp,F,917 Tanya Extensions,Lincoln Park,NJ,7035,40.9208,-74.2995,10607,Marketing executive,1968-04-28,103138809810,adults_50up_female_urban.json,54,urban,46-55
410-54-9829,4633619926370754,Chad,Robbins,M,001 Contreras Valleys Apt. 776,North Babylon,NY,11703,40.7321,-73.3236,16415,"Therapist, music",1958-11-27,952251968551,adults_50up_male_urban.json,64,urban,Over 55
267-71-9001,6515488947645133,Jacob,Schaefer,M,8743 Moss Gardens,Byron Center,MI,49315,42.8016,-85.7136,19915,"Buyer, retail",1977-08-19,844826690230,adults_2550_male_urban.json,45,urban,36-45
243-95-3644,38594896420005,Kimberly,Nelson,F,1378 Hall Keys,Charlotte,NC,28277,35.0552,-80.8195,790689,Learning mentor,1982-11-26,175145091588,adults_2550_female_urban.json,40,urban,36-45
690-60-8298,639081543584,Grace,Brown,F,82381 Laura Spring Apt. 649,Pittsfield,MA,1201,42.4531,-73.2471,46504,Learning mentor,1979-07-19,550145356097,adults_2550_female_urban.json,43,urban,36-45
156-70-6981,3572993471888808,Crystal,Hood,F,86161 Graham Island Apt. 633,Lakeland,FL,33801,28.0381,-81.9392,237282,Medical secretary,1995-08-01,72730723753,adults_2550_female_urban.json,27,urban,26-35
529-53-6998,30154507847100,Joseph,Perez,M,1394 Austin Pines,Rialto,CA,92377,34.1561,-117.4042,101505,"Designer, blown glass/stained glass",1993-12-06,418108912632,adults_2550_male_urban.json,28,urban,26-35
683-81-9744,4084366614763445,Kevin,Duke,M,6608 Ellison Bypass Apt. 530,Lake Zurich,IL,60047,42.2165,-88.0769,41669,Information officer,1980-09-21,147669805117,adults_2550_male_urban.json,42,urban,36-45
802-88-8669,503856923092,Martin,Evans,M,8305 John Fields Apt. 255,Arlington,WA,98223,48.1829,-122.1121,40815,Aid worker,1967-03-05,276436538990,adults_50up_male_urban.json,55,urban,46-55
035-69-4612,4453121424400261858,Alexandra,Robinson,F,3543 Rodney Squares Apt. 681,Mohawk,TN,37810,36.1869,-83.0902,1928,Artist,1962-05-05,374528103369,adults_50up_female_rural.json,60,rural,Over 55
414-05-9366,3569516804406165,Kevin,Copeland,M,66495 Doyle Extension,Valrico,FL,33594,27.9408,-82.242,61960,Chief Marketing Officer,1953-07-21,424738668386,adults_50up_male_urban.json,69,urban,Over 55
283-87-4469,630486484797,Amy,Williams,F,111 Faulkner Manors,Salinas,CA,93906,36.7103,-121.6438,182180,Museum/gallery exhibitions officer,1952-09-26,654234961807,adults_50up_female_urban.json,70,urban,Over 55
